Po_num,Invoice_date,Requesting_auth,Approving_manager,Supplier,Product,Contract,Unit_price,PO_Quantity,City,Market_price,Total_cost
PO 05601,2017-05-19,Pamela Smith,Jasmine Long,Fleet Market,Pumpkin,1,22.65,99,Bangalore,22.65,2242.35
PO 05602,2017-05-19,Janet Le,Shelby Martinez,Jamboree Marketplace,Tomato,1,32.14,101,Bangalore,32.64,3246.14
PO 05603,2017-05-19,Jeffrey Murphy,Joshua Johnson,Snack Paradise,Onion,1,50.19,127,Mumbai,48.69,6374.13
PO 05604,2017-05-19,Heidi White,Jasmine Long,Snack Paradise,Cucumber,0,22.69,115,Chennai,23.19,2609.35
PO 05605,2017-05-19,Lisa Smith,Barry Salazar,Quick Fare Foods,Cabbage,1,56.94,132,Hyderabad,55.44,7516.08
PO 05606,2017-05-19,Heidi White,Lawrence Cohen,Fresh Food Marketplace,Onion,1,45.9,89,Ahmedabad,46.4,4085.1
PO 05607,2017-05-19,Nicole Bell,Catherine Farrell,Fresh Food Marketplace,Cucumber,1,50.59,85,Aurangabad,50.59,4300.15
PO 05608,2017-05-20,Cameron Grant,Lawrence Cohen,Stocked Pantry,Apple,1,39.02,94,NashikDelhi,39.02,3667.88
PO 05609,2017-05-20,Sara Adkins,Jessica Vargas,Go4Fresh,Cabbage,1,25.6,118,Chennai,26.1,3020.8
PO 05610,2017-05-20,Angela Hernandez,Barry Salazar,Market Convenience,Apple,1,49.32,65,Jaipur,49.82,3205.8
PO 05611,2017-05-20,Nicholas Pittman,Cathy Guzman,Quick Fare Foods,Cauliflower,1,15.13,119,Mumbai,16.130000000000003,1800.47
PO 05612,2017-05-20,Nicholas Pittman,Barry Salazar,Food Festive,Apple,1,51.51,89,Ahmedabad,51.51,4584.39
PO 05613,2017-05-20,Nicholas Pittman,Cathy Guzman,Quick Fare Foods,Cucumber,1,12.12,99,Surat,10.62,1199.88
PO 05614,2017-05-20,Sara Adkins,Cathy Guzman,Snack Paradise,BeetrootPotato,1,12.2,135,Kolkatta,12.2,1647.0
PO 05615,2017-05-20,Nicole Bell,Lawrence Cohen,Fresh Food Marketplace,Cucumber,1,41.56,112,Aurangabad,42.06,4654.72
PO 05616,2017-05-20,Jake Cunningham,Jessica Vargas,Jamboree Marketplace,Pumpkin,1,30.6,126,Aurangabad,30.6,3855.6
PO 05617,2017-05-20,Adrian Morgan,Cathy Guzman,Food Festive,Beans,1,53.95,63,Pune,53.95,3398.85
PO 05618,2017-05-20,Jake Cunningham,Cathy Guzman,Snack Paradise,Capsicum,1,15.0,141,NashikDelhi,15.5,2115.0
PO 05619,2017-05-20,Brittany Walker,Mark Mclean,Freshmart Co-op,Pumpkin,1,30.38,135,Nagpur,30.88,4101.3
PO 05620,2017-05-20,Jay York,Shelby Martinez,Quick Fare Foods,Carrot,1,24.4,91,Ahmedabad,24.4,2220.4
PO 05621,2017-05-20,Heidi White,Jeanette Estes,Fresh Food Marketplace,Beans,1,34.06,82,NashikDelhi,34.06,2792.92
PO 05622,2017-05-20,Brittany Walker,Cathy Guzman,Food Festive,Carrot,1,50.61,134,Kolkatta,50.61,6781.74
PO 05623,2017-05-20,Thomas Hamilton,Jasmine Long,Stocked Pantry,Cauliflower,1,54.66,149,Hyderabad,55.16,8144.34
PO 05624,2017-05-20,Jake Cunningham,Catherine Farrell,Market Convenience,Cucumber,1,41.61,104,NashikDelhi,40.11,4327.44
PO 05625,2017-05-21,Jake Cunningham,Jennifer Delgado,Go4Fresh,Cabbage,1,46.01,89,Lucknow,46.51,4094.89
PO 05626,2017-05-21,Lisa Smith,Dennis Williams,Snack Paradise,Capsicum,1,11.28,149,Aurangabad,11.28,1680.72
PO 05627,2017-05-21,Lindsay Martinez,Dennis Williams,Rancher’s Grocery,Cucumber,1,31.37,128,Jaipur,32.370000000000005,4015.36
PO 05628,2017-05-21,Nicholas Pittman,Jessica Vargas,Quick Fare Foods,Cabbage,1,46.97,98,Aurangabad,46.97,4603.06
PO 05629,2017-05-21,Caroline Walters,Joshua Johnson,Freshmart Co-op,Banana,1,29.12,127,Ahmedabad,27.62,3698.24
PO 05630,2017-05-21,Nicole Bell,Danny Rivera,Budget Foods,BeetrootPotato,1,39.58,51,Chennai,38.08,2018.58
PO 05631,2017-05-21,Lisa Smith,Jessica Keith,Future FoodBetter Bites Deli,Cauliflower,0,38.69,144,Kolkatta,38.69,5571.36
PO 05632,2017-05-22,Sara Adkins,Katie Thompson,Food to Fly,Cucumber,1,13.57,99,Lucknow,14.07,1343.43
PO 05633,2017-05-22,Jake Cunningham,Cathy Guzman,Snack Paradise,Cauliflower,1,10.29,114,Kolkatta,10.79,1173.06
PO 05634,2017-05-22,Jay York,Jessica Keith,Jamboree Marketplace,Capsicum,1,49.31,71,Chandigarh,49.81,3501.01
PO 05635,2017-05-22,Adrian Morgan,Jennifer Delgado,Quick Fare Foods,Tomato,1,31.47,72,Nagpur,31.97,2265.84
PO 05636,2017-05-22,Linda Taylor,Jasmine Long,Snack Paradise,Cabbage,1,15.5,97,NashikDelhi,16.0,1503.5
PO 05637,2017-05-22,Brianna Lynn,Jessica Vargas,Global Fresh Market,Apple,1,57.91,119,Aurangabad,58.41,6891.29
PO 05638,2017-05-22,Patrick Wolf,Jeanette Estes,Budget Foods,Onion,1,20.05,71,Bangalore,20.55,1423.55
PO 05639,2017-05-22,Jeffrey Murphy,Jennifer Delgado,Stocked Pantry,Cauliflower,1,52.11,108,Ahmedabad,52.11,5627.88
PO 05640,2017-05-22,Kimberly Shields,Joshua Johnson,Food to Fly,BeetrootPotato,1,53.86,72,Aurangabad,54.36,3877.92
PO 05641,2017-05-22,Patrick Wolf,Lawrence Cohen,Food Festive,Bringal,1,49.05,130,Pune,47.55,6376.5
PO 05642,2017-05-22,Katelyn Parsons,Catherine Farrell,Food Festive,Tomato,0,58.19,104,Lucknow,58.69,6051.76
PO 05643,2017-05-22,Cameron Grant,Jeanette Estes,Freshmart Co-op,Cauliflower,1,52.35,73,Jaipur,50.85,3821.55
PO 05644,2017-05-22,Brittany Walker,Catherine Farrell,Global Fresh Market,Cabbage,1,38.34,94,Kolkatta,38.84,3603.96
PO 05645,2017-05-22,Nicole Bell,Jasmine Long,Fleet Market,Banana,0,54.74,101,Hyderabad,55.24,5528.74
PO 05646,2017-05-22,Pamela Smith,Jessica Vargas,Global Fresh Market,Pumpkin,1,46.58,100,Chandigarh,46.58,4658.0
PO 05647,2017-05-22,Katherine Mcgee DDS,Barry Salazar,Future FoodBetter Bites Deli,Bringal,1,42.54,145,Chandigarh,42.54,6168.3
PO 05648,2017-05-22,Jake Cunningham,Catherine Farrell,Freshmart Co-op,Onion,1,46.55,102,Jaipur,47.05,4748.1
PO 05649,2017-05-22,Caroline Walters,Catherine Farrell,Food Festive,Tomato,1,59.03,132,Surat,59.03,7791.96
PO 05650,2017-05-23,Brianna Lynn,Shelby Martinez,Fleet Market,Tomato,0,58.15,90,Chandigarh,58.65,5233.5
PO 05651,2017-05-23,Jeffrey Murphy,Katie Thompson,Food to Fly,Onion,1,55.48,104,Lucknow,53.98,5769.92
PO 05652,2017-05-23,Ralph Moreno,Jennifer Delgado,Stocked Pantry,Carrot,1,52.28,145,Bangalore,52.28,7580.6
PO 05653,2017-05-23,Kimberly Shields,Jennifer Delgado,Market Convenience,Pumpkin,0,50.87,60,Bangalore,50.87,3052.2
PO 05654,2017-05-23,Nicholas Pittman,Dennis Williams,Market Convenience,Tomato,1,35.41,106,Aurangabad,33.91,3753.46
PO 05655,2017-05-23,Jake Cunningham,Jasmine Long,Jamboree Marketplace,Cabbage,0,52.79,97,Chennai,52.79,5120.63
PO 05656,2017-05-23,Sara Adkins,Shelby Martinez,Freshmart Co-op,Cauliflower,1,36.14,143,Mumbai,36.14,5168.02
PO 05657,2017-05-23,Ralph Moreno,Mark Mclean,Stocked Pantry,Capsicum,1,20.43,145,Surat,20.93,2962.35
PO 05658,2017-05-23,Jay York,Peggy Velasquez,Fleet Market,Cauliflower,0,32.3,64,NashikDelhi,32.8,2067.2
PO 05659,2017-05-23,Jay York,Katie Thompson,Dilocious,Apple,1,47.35,93,Aurangabad,47.35,4403.55
PO 05660,2017-05-23,Kimberly Shields,Cathy Guzman,Dilocious,Bringal,0,24.65,104,Surat,24.65,2563.6
PO 05661,2017-05-23,Jay York,Jessica Vargas,Food Festive,Carrot,0,45.97,90,Bangalore,45.97,4137.3
PO 05662,2017-05-23,Elijah Collins,Mark Mclean,Snack Paradise,Pumpkin,1,46.92,51,Lucknow,47.42,2392.92
PO 05663,2017-05-23,Nicole Bell,Peggy Velasquez,Stocked Pantry,Apple,1,18.34,117,Surat,16.84,2145.78
PO 05664,2017-05-23,Jay York,Jasmine Long,Go4Fresh,Bringal,0,49.88,89,Hyderabad,49.88,4439.32
PO 05665,2017-05-24,Pamela Smith,Lawrence Cohen,Food to Fly,Cauliflower,1,37.85,106,Kolkatta,36.35,4012.1
PO 05666,2017-05-24,Sara Adkins,Lawrence Cohen,Fresh Food Marketplace,Beans,1,42.34,92,Lucknow,42.84,3895.28
PO 05667,2017-05-24,Caroline Walters,Danny Rivera,Quick Fare Foods,Pumpkin,1,44.9,87,Mumbai,45.4,3906.3
PO 05668,2017-05-24,Caroline Walters,Jessica Vargas,Jamboree Marketplace,Carrot,1,11.39,129,NashikDelhi,11.39,1469.31
PO 05669,2017-05-24,Angela Hernandez,Dennis Williams,Snack Paradise,Carrot,1,55.11,79,Nagpur,55.61,4353.69
PO 05670,2017-05-24,Jake Cunningham,Dennis Williams,Food Festive,Bringal,1,47.24,126,Hyderabad,47.24,5952.24
PO 05671,2017-05-24,Jeffrey Murphy,Shelby Martinez,Snack Paradise,Beans,1,52.11,89,Kolkatta,52.61,4637.79
PO 05672,2017-05-24,Randall Smith,Peggy Velasquez,Market Convenience,Tomato,1,55.08,86,Ahmedabad,55.58,4736.88
PO 05673,2017-05-24,Kimberly Shields,Jessica Vargas,Snack Paradise,Onion,0,15.69,115,Chennai,15.69,1804.35
PO 05674,2017-05-25,Ralph Moreno,Lawrence Cohen,Food to Fly,Cucumber,1,47.72,56,Mumbai,46.22,2672.32
PO 05675,2017-05-25,Brianna Lynn,Katie Thompson,Quick Fare Foods,Pumpkin,0,58.85,82,NashikDelhi,57.35,4825.7
PO 05676,2017-05-25,Angela Hernandez,Jessica Keith,Jamboree Marketplace,Apple,0,45.29,65,Mumbai,45.79,2943.85
PO 05677,2017-05-25,Jake Cunningham,Barry Salazar,Future FoodBetter Bites Deli,Beans,1,51.57,149,Kolkatta,51.57,7683.93
PO 05678,2017-05-25,Adrian Morgan,Dennis Williams,Dilocious,Pumpkin,1,19.67,129,Chandigarh,20.17,2537.43
PO 05679,2017-05-25,Nicholas Pittman,Dennis Williams,Rancher’s Grocery,Carrot,0,57.06,146,Kolkatta,57.56,8330.76
PO 05680,2017-05-25,Nicole Bell,Catherine Farrell,Budget Foods,Bringal,0,22.97,121,Aurangabad,21.47,2779.37
PO 05681,2017-05-25,Thomas Hamilton,Jasmine Long,Jamboree Marketplace,Banana,1,17.73,146,Lucknow,18.23,2588.58
PO 05682,2017-05-25,Patrick Wolf,Danny Rivera,Fresh Food Marketplace,BeetrootPotato,1,32.57,74,NashikDelhi,32.57,2410.18
PO 05683,2017-05-25,Katherine Mcgee DDS,Mark Mclean,Dilocious,Bringal,0,59.46,79,Surat,59.46,4697.34
PO 05684,2017-05-25,Caroline Walters,Jessica Vargas,Future FoodBetter Bites Deli,Onion,1,29.59,136,Bangalore,29.59,4024.24
PO 05685,2017-05-25,Nicole Bell,Katie Thompson,Jamboree Marketplace,Cucumber,1,42.4,106,Surat,42.4,4494.4
PO 05686,2017-05-25,Patricia Williams,Jessica Keith,Stocked Pantry,Banana,1,44.4,130,Pune,44.9,5772.0
PO 05687,2017-05-25,Thomas Hamilton,Catherine Farrell,Rancher’s Grocery,Carrot,0,12.46,80,Surat,12.46,996.8
PO 05688,2017-05-25,Thomas Hamilton,Cathy Guzman,Food to Fly,Beans,1,12.11,137,Surat,12.61,1659.07
PO 05689,2017-05-26,Ralph Moreno,Barry Salazar,Dollar Pantry,Bringal,1,36.8,57,Nagpur,37.3,2097.6
PO 05690,2017-05-26,Randall Smith,Jessica Vargas,Rancher’s Grocery,Onion,1,36.92,75,Chennai,36.92,2769.0
PO 05691,2017-05-26,Katherine Mcgee DDS,Joshua Johnson,Fresh Food Marketplace,Banana,1,16.32,118,Mumbai,14.82,1925.76
PO 05692,2017-05-26,Randall Smith,Lawrence Cohen,Fresh Food Marketplace,Carrot,0,58.26,146,Nagpur,56.76,8505.96
PO 05693,2017-05-26,Thomas Hamilton,Peggy Velasquez,Food to Fly,Onion,1,42.52,73,Chennai,43.02,3103.96
PO 05694,2017-05-26,Lindsay Martinez,Dennis Williams,Go4Fresh,Capsicum,1,53.94,129,Surat,54.44,6958.26
PO 05695,2017-05-26,Patrick Wolf,Jessica Keith,Food to Fly,BeetrootPotato,0,56.46,125,NashikDelhi,56.96,7057.5
PO 05696,2017-05-26,Brianna Lynn,Jessica Keith,Market Convenience,Cucumber,1,14.55,109,Mumbai,13.05,1585.95
PO 05697,2017-05-26,Brianna Lynn,Jasmine Long,Quick Fare Foods,BeetrootPotato,1,45.22,69,Bangalore,45.72,3120.18
PO 05698,2017-05-27,Lisa Smith,Lawrence Cohen,Snack Paradise,Bringal,1,33.64,100,Aurangabad,33.64,3364.0
PO 05699,2017-05-27,Nicholas Pittman,Shelby Martinez,Dilocious,Pumpkin,0,36.51,120,Aurangabad,37.01,4381.2
PO 05700,2017-05-27,Kimberly Shields,Jasmine Long,Fresh Food Marketplace,Cucumber,0,47.55,65,Chandigarh,47.55,3090.75
PO 05701,2017-05-27,Patricia Williams,Dennis Williams,Food Festive,Cabbage,1,38.78,76,Surat,39.28,2947.28
PO 05702,2017-05-27,Jake Cunningham,Jessica Vargas,Dilocious,Cucumber,0,10.3,140,Pune,10.3,1442.0
PO 05703,2017-05-27,Pamela Smith,Jessica Vargas,Rancher’s Grocery,Bringal,1,52.18,51,Mumbai,52.18,2661.18
PO 05704,2017-05-27,Caroline Walters,Lawrence Cohen,Go4Fresh,BeetrootPotato,1,30.41,108,Pune,30.91,3284.28
PO 05705,2017-05-27,Caroline Walters,Dennis Williams,Jamboree Marketplace,Onion,0,11.56,136,Chandigarh,11.56,1572.16
PO 05706,2017-05-27,Brittany Walker,Danny Rivera,Market Convenience,Cauliflower,1,26.77,106,Chandigarh,27.27,2837.62
PO 05707,2017-05-27,Nicholas Pittman,Jessica Keith,Stocked Pantry,Apple,1,37.68,101,Lucknow,38.18,3805.68
PO 05708,2017-05-27,Angela Hernandez,Cathy Guzman,Jamboree Marketplace,Apple,1,22.76,73,Kolkatta,23.26,1661.48
PO 05709,2017-05-27,Jeffrey Murphy,Jessica Keith,Market Convenience,Cucumber,1,28.41,84,Kolkatta,28.41,2386.44
PO 05710,2017-05-27,Linda Taylor,Jeanette Estes,Fresh Food Marketplace,Beans,1,47.36,51,Nagpur,47.36,2415.36
PO 05711,2017-05-27,Jeffrey Murphy,Jennifer Delgado,Dollar Pantry,Cabbage,1,55.56,66,Ahmedabad,56.06,3666.96
PO 05712,2017-05-28,Janet Le,Katie Thompson,Freshmart Co-op,Onion,1,23.92,81,Surat,24.42,1937.52
PO 05713,2017-05-28,Sara Adkins,Shelby Martinez,Fresh Food Marketplace,Bringal,1,45.14,99,Ahmedabad,43.64,4468.86
PO 05714,2017-05-28,Jay York,Mark Mclean,Global Fresh Market,Capsicum,1,50.3,120,Hyderabad,50.8,6036.0
PO 05715,2017-05-28,Katelyn Parsons,Barry Salazar,Dollar Pantry,Cabbage,1,11.66,57,Nagpur,12.16,664.62
PO 05716,2017-05-28,Katherine Mcgee DDS,Cathy Guzman,Fresh Food Marketplace,Pumpkin,1,40.95,70,Chandigarh,40.95,2866.5
PO 05717,2017-05-28,Patricia Williams,Dennis Williams,Go4Fresh,Cucumber,1,46.88,87,Mumbai,45.38,4078.56
PO 05718,2017-05-28,Nicole Bell,Barry Salazar,Market Convenience,Cucumber,0,16.7,120,Surat,16.7,2004.0
PO 05719,2017-05-29,Patricia Williams,Barry Salazar,Go4Fresh,Tomato,1,27.21,65,Aurangabad,27.21,1768.65
PO 05720,2017-05-29,Brianna Lynn,Mark Mclean,Dollar Pantry,Onion,1,42.88,59,Pune,42.88,2529.92
PO 05721,2017-05-29,Adrian Morgan,Jennifer Delgado,Freshmart Co-op,Bringal,1,34.24,72,Mumbai,34.74,2465.28
PO 05722,2017-05-29,Katherine Mcgee DDS,Jennifer Delgado,Global Fresh Market,Cabbage,1,13.16,66,NashikDelhi,11.66,868.56
PO 05723,2017-05-29,Pamela Smith,Cathy Guzman,Global Fresh Market,Bringal,0,44.73,113,Mumbai,45.23,5054.49
PO 05724,2017-05-29,Brittany Walker,Danny Rivera,Dollar Pantry,Onion,1,37.84,148,Aurangabad,36.34,5600.32
PO 05725,2017-05-29,Brianna Lynn,Catherine Farrell,Snack Paradise,Pumpkin,1,41.31,66,Nagpur,39.81,2726.46
PO 05726,2017-05-29,Randall Smith,Jasmine Long,Go4Fresh,BeetrootPotato,1,23.66,86,Chandigarh,24.16,2034.76
PO 05727,2017-05-29,Pamela Smith,Barry Salazar,Jamboree Marketplace,Capsicum,1,12.79,140,Kolkatta,13.29,1790.6
PO 05728,2017-05-29,Nicole Bell,Cathy Guzman,Stocked Pantry,Tomato,1,52.68,147,Pune,52.68,7743.96
PO 05729,2017-05-29,Katelyn Parsons,Jessica Vargas,Food Festive,Banana,1,24.78,147,Kolkatta,24.78,3642.66
PO 05730,2017-05-30,Nicole Bell,Jennifer Delgado,Freshmart Co-op,BeetrootPotato,1,12.62,82,Mumbai,13.12,1034.84
PO 05731,2017-05-30,Brianna Lynn,Catherine Farrell,Freshmart Co-op,Banana,1,57.94,100,Hyderabad,57.94,5794.0
PO 05732,2017-05-30,Nicholas Pittman,Jasmine Long,Rancher’s Grocery,Pumpkin,1,25.89,59,Aurangabad,26.39,1527.51
PO 05733,2017-05-30,Janet Le,Barry Salazar,Go4Fresh,Capsicum,1,38.07,129,Hyderabad,36.57,4911.03
PO 05734,2017-05-30,Jeffrey Murphy,Jeanette Estes,Food to Fly,Cucumber,1,29.17,77,Aurangabad,27.67,2246.09
PO 05735,2017-05-30,Brittany Walker,Jasmine Long,Fresh Food Marketplace,Onion,1,35.82,57,Mumbai,34.32,2041.74
PO 05736,2017-05-30,Cameron Grant,Jasmine Long,Market Convenience,Onion,1,16.81,115,Ahmedabad,16.81,1933.15
PO 05737,2017-05-31,Adrian Morgan,Peggy Velasquez,Food to Fly,Capsicum,1,28.72,88,Chandigarh,28.72,2527.36
PO 05738,2017-05-31,Linda Taylor,Mark Mclean,Dollar Pantry,BeetrootPotato,1,36.16,110,Ahmedabad,36.66,3977.6
PO 05739,2017-05-31,Brianna Lynn,Catherine Farrell,Freshmart Co-op,Onion,1,59.26,109,Kolkatta,59.26,6459.34
PO 05740,2017-05-31,Jeffrey Murphy,Lawrence Cohen,Budget Foods,Capsicum,1,11.21,98,Surat,9.71,1098.58
PO 05741,2017-05-31,Pamela Smith,Cathy Guzman,Global Fresh Market,Capsicum,1,55.37,121,Aurangabad,55.87,6699.77
PO 05742,2017-05-31,Nicole Bell,Jennifer Delgado,Fleet Market,Beans,0,28.69,80,Chennai,29.19,2295.2
PO 05743,2017-06-01,Brittany Walker,Mark Mclean,Quick Fare Foods,Beans,0,42.9,53,Chandigarh,41.4,2273.7
PO 05744,2017-06-01,Janet Le,Jessica Keith,Quick Fare Foods,BeetrootPotato,1,36.89,75,Hyderabad,36.89,2766.75
PO 05745,2017-06-01,Katelyn Parsons,Joshua Johnson,Dilocious,Cabbage,1,31.79,143,Mumbai,32.29,4545.97
PO 05746,2017-06-01,Cameron Grant,Danny Rivera,Global Fresh Market,BeetrootPotato,1,30.2,106,Chandigarh,31.2,3201.2
PO 05747,2017-06-01,Sara Adkins,Cathy Guzman,Food to Fly,Apple,0,55.16,81,Nagpur,55.16,4467.96
PO 05748,2017-06-01,Nicole Bell,Danny Rivera,Future FoodBetter Bites Deli,Banana,1,16.41,127,Pune,16.91,2084.07
PO 05749,2017-06-01,Brianna Lynn,Jeanette Estes,Food to Fly,BeetrootPotato,1,17.29,55,Hyderabad,17.79,950.95
PO 05750,2017-06-01,Pamela Smith,Jessica Vargas,Snack Paradise,Beans,1,21.92,64,Ahmedabad,21.92,1402.88
PO 05751,2017-06-01,Brianna Lynn,Lawrence Cohen,Dollar Pantry,Tomato,1,43.26,104,Pune,41.76,4499.04
PO 05752,2017-06-02,Jeffrey Murphy,Jeanette Estes,Stocked Pantry,Pumpkin,1,26.7,116,Nagpur,27.2,3097.2
PO 05753,2017-06-02,Janet Le,Jessica Vargas,Rancher’s Grocery,Apple,1,52.8,131,Jaipur,53.3,6916.8
PO 05754,2017-06-02,Brittany Walker,Jennifer Delgado,Market Convenience,Onion,0,15.69,120,Chandigarh,16.189999999999998,1882.8
PO 05755,2017-06-02,Jeffrey Murphy,Jessica Vargas,Snack Paradise,Capsicum,1,18.99,67,Chandigarh,18.99,1272.33
PO 05756,2017-06-02,Jake Cunningham,Mark Mclean,Fleet Market,Apple,1,35.63,82,Ahmedabad,35.63,2921.66
PO 05757,2017-06-02,Heidi White,Jessica Keith,Fleet Market,Tomato,1,43.34,57,Aurangabad,43.84,2470.38
PO 05758,2017-06-02,Caroline Walters,Jeanette Estes,Budget Foods,Banana,1,31.43,150,Ahmedabad,29.93,4714.5
PO 05759,2017-06-02,Brittany Walker,Lawrence Cohen,Fleet Market,Carrot,1,14.87,128,Jaipur,15.37,1903.36
PO 05760,2017-06-02,Ralph Moreno,Jasmine Long,Freshmart Co-op,Banana,1,28.25,138,Chandigarh,28.75,3898.5
PO 05761,2017-06-02,Katelyn Parsons,Katie Thompson,Budget Foods,Cabbage,1,54.03,78,Jaipur,54.53,4214.34
PO 05762,2017-06-02,Brittany Walker,Jeanette Estes,Budget Foods,Capsicum,1,12.84,115,Surat,13.34,1476.6
PO 05763,2017-06-02,Thomas Hamilton,Shelby Martinez,Global Fresh Market,Carrot,1,51.46,138,Hyderabad,51.46,7101.48
PO 05764,2017-06-03,Jay York,Dennis Williams,Rancher’s Grocery,Cabbage,1,53.83,133,Surat,54.33,7159.39
PO 05765,2017-06-03,Adrian Morgan,Dennis Williams,Market Convenience,Cauliflower,1,15.61,111,Ahmedabad,16.11,1732.71
PO 05766,2017-06-03,Brittany Walker,Dennis Williams,Freshmart Co-op,Cauliflower,1,10.86,97,Kolkatta,11.36,1053.42
PO 05767,2017-06-03,Brianna Lynn,Catherine Farrell,Jamboree Marketplace,Cabbage,1,24.78,113,Aurangabad,25.28,2800.14
PO 05768,2017-06-03,Nicole Bell,Lawrence Cohen,Jamboree Marketplace,Onion,1,43.72,61,Chennai,43.72,2666.92
PO 05769,2017-06-03,Angela Hernandez,Jasmine Long,Quick Fare Foods,Carrot,1,23.65,80,Chandigarh,24.15,1892.0
PO 05770,2017-06-03,Randall Smith,Joshua Johnson,Freshmart Co-op,Cauliflower,1,21.86,99,Lucknow,20.36,2164.14
PO 05771,2017-06-03,Sara Adkins,Dennis Williams,Food to Fly,Pumpkin,1,32.42,107,Surat,32.92,3468.94
PO 05772,2017-06-03,Cameron Grant,Shelby Martinez,Budget Foods,Apple,1,46.47,83,Bangalore,46.97,3857.01
PO 05773,2017-06-03,Thomas Hamilton,Danny Rivera,Dollar Pantry,Carrot,0,22.73,76,Chennai,23.23,1727.48
PO 05774,2017-06-03,Lisa Smith,Katie Thompson,Jamboree Marketplace,Beans,1,21.93,146,Kolkatta,21.93,3201.78
PO 05775,2017-06-03,Lindsay Martinez,Mark Mclean,Quick Fare Foods,Tomato,1,23.28,150,Lucknow,23.78,3492.0
PO 05776,2017-06-04,Ralph Moreno,Jeanette Estes,Fleet Market,Apple,1,54.54,139,Surat,55.04,7581.06
PO 05777,2017-06-04,Elijah Collins,Cathy Guzman,Jamboree Marketplace,Pumpkin,0,26.61,103,Aurangabad,26.61,2740.83
PO 05778,2017-06-04,Jeffrey Murphy,Joshua Johnson,Food to Fly,Carrot,0,51.8,147,Lucknow,52.3,7614.6
PO 05779,2017-06-04,Janet Le,Lawrence Cohen,Global Fresh Market,Cabbage,0,35.85,98,Mumbai,36.35,3513.3
PO 05780,2017-06-04,Jake Cunningham,Cathy Guzman,Food Festive,Tomato,1,28.29,88,Jaipur,26.79,2489.52
PO 05781,2017-06-04,Ralph Moreno,Mark Mclean,Budget Foods,Onion,1,46.47,112,NashikDelhi,46.47,5204.64
PO 05782,2017-06-04,Ralph Moreno,Jennifer Delgado,Stocked Pantry,Bringal,1,39.81,135,Lucknow,39.81,5374.35
PO 05783,2017-06-04,Adrian Morgan,Mark Mclean,Global Fresh Market,Cabbage,1,48.81,104,Jaipur,48.81,5076.24
PO 05784,2017-06-04,Nicholas Pittman,Peggy Velasquez,Market Convenience,Bringal,1,59.36,79,Hyderabad,59.86,4689.44
PO 05785,2017-06-04,Pamela Smith,Jeanette Estes,Fresh Food Marketplace,Cabbage,1,43.69,92,Aurangabad,44.19,4019.48
PO 05786,2017-06-04,Katherine Mcgee DDS,Jennifer Delgado,Stocked Pantry,Beans,1,26.38,140,Nagpur,26.38,3693.2
PO 05787,2017-06-04,Lisa Smith,Lawrence Cohen,Budget Foods,Onion,1,27.88,69,Chennai,28.38,1923.72
PO 05788,2017-06-05,Brittany Walker,Jessica Keith,Jamboree Marketplace,Beans,1,47.79,82,Nagpur,48.29,3918.78
PO 05789,2017-06-05,Patrick Wolf,Barry Salazar,Jamboree Marketplace,Apple,1,12.99,78,Chennai,12.99,1013.22
PO 05790,2017-06-05,Brianna Lynn,Jennifer Delgado,Food Festive,Carrot,1,39.43,62,Bangalore,39.93,2444.66
PO 05791,2017-06-05,Jake Cunningham,Jasmine Long,Market Convenience,Banana,1,16.54,103,Chandigarh,16.54,1703.62
PO 05792,2017-06-05,Lindsay Martinez,Peggy Velasquez,Snack Paradise,Capsicum,0,59.21,137,Chandigarh,59.21,8111.77
PO 05793,2017-06-05,Cameron Grant,Cathy Guzman,Stocked Pantry,BeetrootPotato,1,11.52,140,NashikDelhi,11.52,1612.8
PO 05794,2017-06-05,Patricia Williams,Catherine Farrell,Go4Fresh,Banana,1,30.08,78,Mumbai,30.58,2346.24
PO 05795,2017-06-05,Janet Le,Barry Salazar,Fleet Market,Apple,0,47.29,148,NashikDelhi,47.79,6998.92
PO 05796,2017-06-05,Linda Taylor,Shelby Martinez,Go4Fresh,Pumpkin,1,39.63,117,Nagpur,38.13,4636.71
PO 05797,2017-06-06,Brittany Walker,Jessica Keith,Dollar Pantry,Bringal,1,30.69,68,Bangalore,30.69,2086.92
PO 05798,2017-06-06,Patricia Williams,Shelby Martinez,Global Fresh Market,Cabbage,1,54.6,65,Aurangabad,55.1,3549.0
PO 05799,2017-06-06,Sara Adkins,Jasmine Long,Global Fresh Market,Banana,1,41.41,54,Lucknow,41.91,2236.14
PO 05800,2017-06-06,Pamela Smith,Peggy Velasquez,Rancher’s Grocery,Capsicum,1,15.93,140,Mumbai,16.43,2230.2
PO 05801,2017-06-06,Nicole Bell,Mark Mclean,Fresh Food Marketplace,Pumpkin,1,52.76,110,Mumbai,53.26,5803.6
PO 05802,2017-06-06,Caroline Walters,Lawrence Cohen,Quick Fare Foods,Apple,0,25.13,60,Hyderabad,25.13,1507.8
PO 05803,2017-06-06,Janet Le,Lawrence Cohen,Global Fresh Market,Bringal,1,14.39,104,Surat,14.89,1496.56
PO 05804,2017-06-06,Jake Cunningham,Peggy Velasquez,Dilocious,Bringal,1,32.76,109,Mumbai,31.259999999999998,3570.84
